id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1286246761674104832,1286246761674104832,2020-07-23 10:28:19 UTC,2020-07-23,10:28:19,+0000,391900115,dayukoume,コウメ太夫,,｛バナナサンド｝  ＴＶｅｒで７月２９日｛水｝２３：５５まで見逃し配信チクショウ！。  収録前にエナジ～ドリンク３種類飲みましたので結果残せたかはセセリチクチエツクヨロチクショウ！。  https://t.co/b1uG7gvVQp,ja,[],['https://tver.jp/corner/f0054513'],[],15,21,169,[],[],https://twitter.com/dayukoume/status/1286246761674104832,False,,0,,,,,,,,[],,,,
1286205412241338369,1286205412241338369,2020-07-23 07:44:01 UTC,2020-07-23,07:44:01,+0000,391900115,dayukoume,コウメ太夫,,プラチナチケットかと思ったら～、  タランチュラやぎ座でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],58,85,477,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1286205412241338369,False,,0,,,,,,,,[],,,,
1285878187193331712,1285878187193331712,2020-07-22 10:03:44 UTC,2020-07-22,10:03:44,+0000,391900115,dayukoume,コウメ太夫,,ＴＢＳ｛バナナサンド｝  ジャンガジャンガ選手権！に出場しまチクショウ！。  収録前に栄養ドリンク２本飲みましたので効果アツタカハオンエアチクチエツクヨロチクショウ！。  ７月２２日（水）夜１１：５６  https://t.co/EYBEtZH3TT,ja,[],['https://youtu.be/w5GXk2fjjzw'],[],28,28,261,[],[],https://twitter.com/dayukoume/status/1285878187193331712,False,,0,,,,,,,,[],,,,
1285822739123564544,1285822739123564544,2020-07-22 06:23:25 UTC,2020-07-22,06:23:25,+0000,391900115,dayukoume,コウメ太夫,,アドバイザ～かと思ったら～、  わしゃ違う！よでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],74,66,462,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1285822739123564544,False,,0,,,,,,,,[],,,,
1285547261762531328,1285547261762531328,2020-07-21 12:08:46 UTC,2020-07-21,12:08:46,+0000,391900115,dayukoume,コウメ太夫,,太客かと思ったら～、  ぽこぺこだめぽこでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],72,80,489,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1285547261762531328,False,,0,,,,,,,,[],,,,
1285159932329750530,1285159932329750530,2020-07-20 10:29:39 UTC,2020-07-20,10:29:39,+0000,391900115,dayukoume,コウメ太夫,,恋の予感かと思ったら～、  オナラしたらちょっと出ちゃった予感でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],93,130,792,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1285159932329750530,False,,0,,,,,,,,[],,,,
1285065066027511808,1285065066027511808,2020-07-20 04:12:41 UTC,2020-07-20,04:12:41,+0000,391900115,dayukoume,コウメ太夫,,ひだまりかと思ったら～、  京子ちゃん１００歳でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],67,80,477,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1285065066027511808,False,,0,,,,,,,,[],,,,
1284810634308096000,1284810634308096000,2020-07-19 11:21:40 UTC,2020-07-19,11:21:40,+0000,391900115,dayukoume,コウメ太夫,,さ～ては来週のサザエさんは～？  波平、リモ～ト打ち合わせで合成背景が髪の毛  ワカメ、ソ～シャルディスタンス怪しいＴＶ番組リストアップ!  カツオ、割った盆栽代で給付金消えチクショウ！。　　の２本ですね～。  チクショー！！　#まいにちチクショー,ja,[],[],[],87,283,1210,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1284810634308096000,False,,0,,,,,,,,[],,,,
1284738936867139590,1284738936867139590,2020-07-19 06:36:46 UTC,2020-07-19,06:36:46,+0000,391900115,dayukoume,コウメ太夫,,ピヨモン進化ぁぁぁ～！！バ～ドラモン！かと思ったら～、  テコの原理!４０分!でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],68,143,581,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1284738936867139590,False,,0,,,,,,,,[],,,,
1284431833510195200,1284431833510195200,2020-07-18 10:16:27 UTC,2020-07-18,10:16:27,+0000,391900115,dayukoume,コウメ太夫,,エボリュ～ションかと思ったら～、  レボリュ～ションでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],84,171,824,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1284431833510195200,False,,0,,,,,,,,[],,,,
1284318455395520512,1284318455395520512,2020-07-18 02:45:55 UTC,2020-07-18,02:45:55,+0000,391900115,dayukoume,コウメ太夫,,新幹線でアイスを買ってみたら～、  地球滅びても溶けませんでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],99,165,871,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1284318455395520512,False,,0,,,,,,,,[],,,,
1284079291710373889,1284079291710373889,2020-07-17 10:55:34 UTC,2020-07-17,10:55:34,+0000,391900115,dayukoume,コウメ太夫,,ハンモックで寝ていたら～、  ヒモがちぎれてマグマに落ちました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],107,210,990,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1284079291710373889,False,,0,,,,,,,,[],,,,
1283989043601010688,1283989043601010688,2020-07-17 04:56:58 UTC,2020-07-17,04:56:58,+0000,391900115,dayukoume,コウメ太夫,,満足を見つけようと思ったら～、  ～生満足を得られませんでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],72,131,585,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1283989043601010688,False,,0,,,,,,,,[],,,,
1283708883874181122,1283708883874181122,2020-07-16 10:23:42 UTC,2020-07-16,10:23:42,+0000,391900115,dayukoume,コウメ太夫,,マッチングアプリを使ってみたら～、  筋肉ムキムキになっちゃいました～。  マッチョンぐサプリだったチクショウ！。　#まいにちチクショー,ja,[],[],[],96,143,741,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1283708883874181122,False,,0,,,,,,,,[],,,,
1283620051912777729,1283620051912777729,2020-07-16 04:30:43 UTC,2020-07-16,04:30:43,+0000,391900115,dayukoume,コウメ太夫,,エコバッグとマイバッグの違いを考えていたら～、  おかわり取りに行けないでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],81,94,577,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1283620051912777729,False,,0,,,,,,,,[],,,,
1283377864130195461,1283377864130195461,2020-07-15 12:28:21 UTC,2020-07-15,12:28:21,+0000,391900115,dayukoume,コウメ太夫,,｛浜ちゃんが！｝  7月1日に告知しておりましたが、日本テレビでは今夜が私のＯＡのようです塗！  深い時間帯ですがチクチエツクヨロチクショウ！。  日本テレビ ７月１５日｛水｝　深夜１：５９～  https://t.co/T8Bl4SCFCd,ja,[],['https://www.ytv.co.jp/hamachanga/'],[],26,31,249,[],[],https://twitter.com/dayukoume/status/1283377864130195461,False,,0,,,,,,,,[],,,,
1283337361955237888,1283337361955237888,2020-07-15 09:47:25 UTC,2020-07-15,09:47:25,+0000,391900115,dayukoume,コウメ太夫,,食い逃げ追いかける店主かならず手にお玉持ってるかと思ったら～、  私バイトで食い逃げ発見したけど信じられなくて追いかけ忘れました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],83,99,616,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1283337361955237888,False,,0,,,,,,,,[],,,,
1283199447443189760,1283199447443189760,2020-07-15 00:39:23 UTC,2020-07-15,00:39:23,+0000,391900115,dayukoume,コウメ太夫,,ＡＳＭＲってなんだろうと考えていたら～、  心配熱中症でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],61,106,583,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1283199447443189760,False,,0,,,,,,,,[],,,,
1283007869948846083,1283007869948846083,2020-07-14 11:58:07 UTC,2020-07-14,11:58:07,+0000,391900115,dayukoume,コウメ太夫,,～眼レフ買って私にしか撮れない瞬間切り取っていたら～、  みんなと同じでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],84,176,849,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1283007869948846083,False,,0,,,,,,,,[],,,,
1282843649999609856,1282843649999609856,2020-07-14 01:05:34 UTC,2020-07-14,01:05:34,+0000,391900115,dayukoume,コウメ太夫,,ガレットかと思ったら～、  なまで練歩く逮捕でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],59,70,447,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1282843649999609856,False,,0,,,,,,,,[],,,,
1282616746445172736,1282616746445172736,2020-07-13 10:03:56 UTC,2020-07-13,10:03:56,+0000,391900115,dayukoume,コウメ太夫,,バイオマス成分２５％含有レジ袋かと思ったら～、  店員親切１回戦ビリ着いたでshovelでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],61,84,440,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1282616746445172736,False,,0,,,,,,,,[],,,,
1282527201573789696,1282527201573789696,2020-07-13 04:08:07 UTC,2020-07-13,04:08:07,+0000,391900115,dayukoume,コウメ太夫,,独断と偏見で選んだかと思ったら～、  動物みな兄弟姉妹～。  チクショー！！　#まいにちチクショー,ja,[],[],[],74,137,676,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1282527201573789696,False,,0,,,,,,,,[],,,,
1282209118472638465,1282209118472638465,2020-07-12 07:04:10 UTC,2020-07-12,07:04:10,+0000,391900115,dayukoume,コウメ太夫,,検査数増えたから感染者数が増えただけかと思ったら～、  検査数増やしても私を面白いという人増えませんでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],114,450,2012,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1282209118472638465,False,,0,,,,,,,,[],,,,
1282127387522555904,1282127387522555904,2020-07-12 01:39:24 UTC,2020-07-12,01:39:24,+0000,391900115,dayukoume,コウメ太夫,,アグモン進化ぁぁぁ～！！グレイモン！かと思ったら～、  ド～ナツのポッケに～？。？ミニド～ナツ！。でし～た～。  チクショー！！　#まいにちチクショー,ja,[],[],[],76,212,779,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1282127387522555904,False,,0,,,,,,,,[],,,,
1281926542927335425,1281926542927335425,2020-07-11 12:21:19 UTC,2020-07-11,12:21:19,+0000,391900115,dayukoume,コウメ太夫,,食虫植物かと思ったら～、  毛穴汗ジメジメで！し！た！  チクショー！！　#まいにちチクショー,ja,[],[],[],65,78,456,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1281926542927335425,False,,0,,,,,,,,[],,,,
1281861464957976577,1281861464957976577,2020-07-11 08:02:43 UTC,2020-07-11,08:02:43,+0000,391900115,dayukoume,コウメ太夫,,頭脳戦かと思ったら～、  ソロバンロ~ラ~スケ～トでした~。  チクショー！！　#まいにちチクショー,ja,[],[],[],67,71,415,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1281861464957976577,False,,0,,,,,,,,[],,,,
1281785190545715201,1281785190545715201,2020-07-11 02:59:38 UTC,2020-07-11,02:59:38,+0000,391900115,dayukoume,コウメ太夫,,レジ袋有料かと思ったら～、  海苔でレジぶくろボカンでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],68,119,609,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1281785190545715201,False,,0,,,,,,,,[],,,,
1281526933134557185,1281526933134557185,2020-07-10 09:53:25 UTC,2020-07-10,09:53:25,+0000,391900115,dayukoume,コウメ太夫,,秋前に第二波来て年明け頃ワクチン出来てひとまず収束するとチク推測していたら～、  納豆　くさや　ネバネバ臭い～。  チクショー！！　#まいにちチクショー,ja,[],[],[],78,107,586,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1281526933134557185,False,,0,,,,,,,,[],,,,
1281390169795342341,1281390169795342341,2020-07-10 00:49:58 UTC,2020-07-10,00:49:58,+0000,391900115,dayukoume,コウメ太夫,,カマキリと威嚇対決していたら～、  後ろからきたかけそば～本ピンタでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],74,101,551,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1281390169795342341,False,,0,,,,,,,,[],,,,
1281159317186461696,1281159317186461696,2020-07-09 09:32:38 UTC,2020-07-09,09:32:38,+0000,391900115,dayukoume,コウメ太夫,,マグロ品質判定ＡＩアプリを私に当ててみたら～、  ｛廃棄｝でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],90,180,919,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1281159317186461696,False,,0,,,,,,,,[],,,,
1281073525084717056,1281073525084717056,2020-07-09 03:51:44 UTC,2020-07-09,03:51:44,+0000,391900115,dayukoume,コウメ太夫,,想定内を信じていたら～、  想定外だらけでした～。  ちくっちくっチクショー！！　#まいにちチクショー,ja,[],[],[],79,213,984,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1281073525084717056,False,,0,,,,,,,,[],,,,
1280823716721553408,1280823716721553408,2020-07-08 11:19:05 UTC,2020-07-08,11:19:05,+0000,391900115,dayukoume,コウメ太夫,,中華料理は火力が命かと思ったら～、  五右衛門風呂ぬるい！でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],75,98,620,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1280823716721553408,False,,0,,,,,,,,[],,,,
1280432583101186048,1280432583101186048,2020-07-07 09:24:51 UTC,2020-07-07,09:24:51,+0000,391900115,dayukoume,コウメ太夫,,織姫様に会えたと思ったら～、  よく見たらシイタケ栽培キットでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],98,359,1477,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1280432583101186048,False,,0,,,,,,,,[],,,,
1280152719236292609,1280152719236292609,2020-07-06 14:52:47 UTC,2020-07-06,14:52:47,+0000,391900115,dayukoume,コウメ太夫,,潜在能力を引き出そうと思ったら～、  頭からタンポポでて来ました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],105,135,855,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1280152719236292609,False,,0,,,,,,,,[],,,,
1279725219020603393,1279725219020603393,2020-07-05 10:34:03 UTC,2020-07-05,10:34:03,+0000,391900115,dayukoume,コウメ太夫,,さ～ては来週のサザエさんは～？  お父さん改造します  姉さんは勉強熱心  わしに任せろ　　　　　の２本ですね～。  チクショー！！　#まいにちチクショー,ja,[],[],[],95,152,897,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1279725219020603393,False,,0,,,,,,,,[],,,,
1279648272022290432,1279648272022290432,2020-07-05 05:28:17 UTC,2020-07-05,05:28:17,+0000,391900115,dayukoume,コウメ太夫,,投票用紙は書き心地が最高かと思ったら～、  クリステルクリスタルと思ってました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],82,112,640,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1279648272022290432,False,,0,,,,,,,,[],,,,
1279378643500687360,1279378643500687360,2020-07-04 11:36:52 UTC,2020-07-04,11:36:52,+0000,391900115,dayukoume,コウメ太夫,,｛～Ｋ～ スベるべき白塗りがいて｝脚本書いてたら～、  私の役三浦翔平さんオファ～したらＮＧでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],73,146,798,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1279378643500687360,False,,0,,,,,,,,[],,,,
1279254320869826561,1279254320869826561,2020-07-04 03:22:52 UTC,2020-07-04,03:22:52,+0000,391900115,dayukoume,コウメ太夫,,｛私が都知事選に出たら何票入ると思う？｝ジャ～マネに聞いてみたら～、  ｛チク票～！！。｝叫ばれました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],108,228,1122,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1279254320869826561,False,,0,,,,,,,,[],,,,
1278994077036367872,1278994077036367872,2020-07-03 10:08:45 UTC,2020-07-03,10:08:45,+0000,391900115,dayukoume,コウメ太夫,,フェイスシ～ルド白塗りしてみたら～、  前見えなくてチョコレイトフォンデュ台突入しちゃいました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],84,110,703,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1278994077036367872,False,,0,,,,,,,,[],,,,
1278864019802079232,1278864019802079232,2020-07-03 01:31:57 UTC,2020-07-03,01:31:57,+0000,391900115,dayukoume,コウメ太夫,,肩車かと思ったら～、  ペンギンででした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],81,127,701,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1278864019802079232,False,,0,,,,,,,,[],,,,
1278613878729920513,1278613878729920513,2020-07-02 08:57:58 UTC,2020-07-02,08:57:58,+0000,391900115,dayukoume,コウメ太夫,,ベチャベチャチャハ～ンベンチャ～企業の近くに引っ越ししたら～、  ベチャベチャチャハ～ンベンチャ～企業が潰れました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],95,151,750,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1278613878729920513,False,,0,,,,,,,,[],,,,
1278151822939578368,1278151822939578368,2020-07-01 02:21:56 UTC,2020-07-01,02:21:56,+0000,391900115,dayukoume,コウメ太夫,,｛浜ちゃんが！｝  浜田さんに私物を買い取って頂く企画チクショウ！。  ト～クシミュレ～ション何度も繰り返して挑みました!のでチクチエツクヨロチクショウ！。  日本テレビ｛読売テレビ｝ ７月１日｛水｝　深夜０：５４～  https://t.co/T8Bl4SCFCd,ja,[],['https://www.ytv.co.jp/hamachanga/'],[],28,41,285,[],[],https://twitter.com/dayukoume/status/1278151822939578368,False,,0,,,,,,,,[],,,,
1277995499316891648,1277995499316891648,2020-06-30 16:00:45 UTC,2020-06-30,16:00:45,+0000,391900115,dayukoume,コウメ太夫,,卍７月のチクショウアイテム卍  Ａ型　　→　ランダム  Ｂ型　　→　みじん切りから  ＡＢ型　→　輪～  Ｏ型　　→　ヲ級  チクショー！！　#まいにちチクショー,ja,[],[],[],66,162,667,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1277995499316891648,False,,0,,,,,,,,[],,,,
1277909008154673152,1277909008154673152,2020-06-30 10:17:04 UTC,2020-06-30,10:17:04,+0000,391900115,dayukoume,コウメ太夫,,出るかと思ったら～、  出ませんでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],117,231,997,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1277909008154673152,False,,0,,,,,,,,[],,,,
1277807890917556224,1277807890917556224,2020-06-30 03:35:16 UTC,2020-06-30,03:35:16,+0000,391900115,dayukoume,コウメ太夫,,つべこべ言っていたら～、  べったら漬けが向かってきました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],76,92,646,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1277807890917556224,False,,0,,,,,,,,[],,,,
1277557068988215299,1277557068988215299,2020-06-29 10:58:35 UTC,2020-06-29,10:58:35,+0000,391900115,dayukoume,コウメ太夫,,｛これ、つまらないものですが｝と言って渡したら～、  ｛ネタも差し入れもつまらないん～かい!!｝言われました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],120,331,1753,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1277557068988215299,False,,0,,,,,,,,[],,,,
1277429491212513280,1277429491212513280,2020-06-29 02:31:38 UTC,2020-06-29,02:31:38,+0000,391900115,dayukoume,コウメ太夫,,｛クイズ！脳ベルSHOW｝  脳みそフ～フ～してから臨みましたので私の正解率に注目チクショウ！。  ６月２９・３０日｛月・火｝　２２：００～２２：５５　ＢＳフジ   https://t.co/ItUYUWpdZY,ja,[],['https://www.bsfuji.tv/noubellshow/'],[],26,56,320,[],[],https://twitter.com/dayukoume/status/1277429491212513280,False,,0,,,,,,,,[],,,,
1277238358935089158,1277238358935089158,2020-06-28 13:52:09 UTC,2020-06-28,13:52:09,+0000,391900115,dayukoume,コウメ太夫,,歌詞かと思ったら～、  リリックでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],81,197,1041,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1277238358935089158,False,,0,,,,,,,,[],,,,
1277102840951918592,1277102840951918592,2020-06-28 04:53:39 UTC,2020-06-28,04:53:39,+0000,391900115,dayukoume,コウメ太夫,,社長令嬢かと思ったら～、  コ～ティング令嬢でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],72,85,531,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1277102840951918592,False,,0,,,,,,,,[],,,,
1276843360645341184,1276843360645341184,2020-06-27 11:42:34 UTC,2020-06-27,11:42:34,+0000,391900115,dayukoume,コウメ太夫,,小梅をコウメにしたらトラックにひかれなかったと思ったら～、  お客さんにひかれました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],95,159,911,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1276843360645341184,False,,0,,,,,,,,[],,,,
1276746336973385728,1276746336973385728,2020-06-27 05:17:02 UTC,2020-06-27,05:17:02,+0000,391900115,dayukoume,コウメ太夫,,チコちゃんに出演できたと思ったら～、  自宅着物でシャワ～しながら傘さしてました～。  どういう状況だチコショウ！　#まいにちチクショー,ja,[],[],[],80,121,739,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1276746336973385728,False,,0,,,,,,,,[],,,,
1276491675418808321,1276491675418808321,2020-06-26 12:25:06 UTC,2020-06-26,12:25:06,+0000,391900115,dayukoume,コウメ太夫,,特ホウ王国で後藤アナと藤井アナのとこだけ見ていたら～、  アリンコが邪魔　邪魔でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],63,70,483,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1276491675418808321,False,,0,,,,,,,,[],,,,
1276434188523069440,1276434188523069440,2020-06-26 08:36:40 UTC,2020-06-26,08:36:40,+0000,391900115,dayukoume,コウメ太夫,,包丁を研いでいるかと思ったら～、  毛むくじゃらネコのび～るでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],73,83,548,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1276434188523069440,False,,0,,,,,,,,[],,,,
1276338312941203456,1276338312941203456,2020-06-26 02:15:41 UTC,2020-06-26,02:15:41,+0000,391900115,dayukoume,コウメ太夫,,お肉券、お魚券、次はついに私のライヴチケット配布検討かと思ったら～、  まだ早いわらび餅配布でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],75,104,593,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1276338312941203456,False,,0,,,,,,,,[],,,,
1275950024032018432,1275950024032018432,2020-06-25 00:32:46 UTC,2020-06-25,00:32:46,+0000,391900115,dayukoume,コウメ太夫,,サプライズで彼女のケ～キに指輪を入れたら～、  歯ごたえが楽しいケーキと言って完食しちゃいました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],98,202,1201,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1275950024032018432,False,,0,,,,,,,,[],,,,
1275666306336018433,1275666306336018433,2020-06-24 05:45:22 UTC,2020-06-24,05:45:22,+0000,391900115,dayukoume,コウメ太夫,,なあ　にい　ぬう　ねえ　のお　漢字で並べたら～、  なあと　にいと　縫うと　姉と　ノ～ト　を連想しちゃいました～。  チクショー！！　#まいにちチクショー,ja,[],[],[],92,102,665,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1275666306336018433,False,,0,,,,,,,,[],,,,
1275373673138946054,1275373673138946054,2020-06-23 10:22:33 UTC,2020-06-23,10:22:33,+0000,391900115,dayukoume,コウメ太夫,,フレンチキッスは実はディ～プキッスの意味かと思ったら～、  わんたんプルプルでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],85,117,633,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1275373673138946054,False,,0,,,,,,,,[],,,,
1275271600875507713,1275271600875507713,2020-06-23 03:36:57 UTC,2020-06-23,03:36:57,+0000,391900115,dayukoume,コウメ太夫,,ＣＣガ～ルズのオ～デションを受けに行ったら～、  ビタミンa ビタミンbってあったっけなあ？でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],87,78,525,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1275271600875507713,False,,0,,,,,,,,[],,,,
1275036420265017347,1275036420265017347,2020-06-22 12:02:26 UTC,2020-06-22,12:02:26,+0000,391900115,dayukoume,コウメ太夫,,チョロチョロだと思ったら～、  どんでんどんでんでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],87,108,646,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1275036420265017347,False,,0,,,,,,,,[],,,,
1274904694989524993,1274904694989524993,2020-06-22 03:19:00 UTC,2020-06-22,03:19:00,+0000,391900115,dayukoume,コウメ太夫,,ラ～ブレタ～　フロ～ム　カナダ～　かと思ったら～、  カ～イランバン　フロ～ム　トナリ～　でした～。  回すの面倒くさチクショー！！　#まいにちチクショー,ja,[],[],[],95,157,973,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1274904694989524993,False,,0,,,,,,,,[],,,,
1274607872131784707,1274607872131784707,2020-06-21 07:39:32 UTC,2020-06-21,07:39:32,+0000,391900115,dayukoume,コウメ太夫,,舐めたりチュ～したり舐めたりかと思ったら～、  相手が牛乳パックでした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],101,136,783,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1274607872131784707,False,,0,,,,,,,,[],,,,
1274373589945380864,1274373589945380864,2020-06-20 16:08:35 UTC,2020-06-20,16:08:35,+0000,391900115,dayukoume,コウメ太夫,,｛伯山カレンの反省だ!!｝  Ａｂｅｍａ・テラサ・砂肝じゃなくてＴＶｅｒで見られます！  見逃した方もう一度見たい方ＯＡのなかった地域の方ナドゼヒチクチエツクヨロチクショウ！。   https://t.co/citMYolieW  https://t.co/hiIShbnoPO  https://t.co/8zBg9dErUG,ja,[],"['https://gxyt4.app.goo.gl/ZCiPR', 'https://www.videopass.jp/series/10515', 'https://tver.jp/corner/f0052681']",[],25,55,321,[],[],https://twitter.com/dayukoume/status/1274373589945380864,False,,0,,,,,,,,[],,,,
1274311052352557057,1274311052352557057,2020-06-20 12:00:05 UTC,2020-06-20,12:00:05,+0000,391900115,dayukoume,コウメ太夫,,上空の謎の白い浮遊体かと思ったら～、  よく見たら私の顔でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],118,163,992,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1274311052352557057,False,,0,,,,,,,,[],,,,
1274245173241761794,1274245173241761794,2020-06-20 07:38:18 UTC,2020-06-20,07:38:18,+0000,391900115,dayukoume,コウメ太夫,,ひっかけ問題かと思ったら～、  ヤンキ～もんじゃ無理でした～。  チクショー！！　#まいにちチクショー,ja,[],[],[],69,92,558,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1274245173241761794,False,,0,,,,,,,,[],,,,
1273965452671119363,1273965452671119363,2020-06-19 13:06:47 UTC,2020-06-19,13:06:47,+0000,391900115,dayukoume,コウメ太夫,,｛伯山カレンの反省だ!!｝  出演しまチクショウ！出演しまチクショウ！出演しまチクショウ！出演しまチクショウ！出演しまチクショウ！出演しまチクショウ！  テレビ朝日 ６月２０日（土）深夜０：１０～,ja,[],[],[],48,47,453,[],[],https://twitter.com/dayukoume/status/1273965452671119363,False,,0,,,,,,,,[],,,,
1273827665607188481,1273827665607188481,2020-06-19 03:59:16 UTC,2020-06-19,03:59:16,+0000,391900115,dayukoume,コウメ太夫,,わらしべ長者に挑戦したら～、  １０回交換したら暴れん坊将軍になりました～。  タ～タタ～タタ～タタ～タ～タ～タ～タタ～タ～タタ～タタタタ～タ～タタタタタタ～チクショウ！　#まいにちチクショー,ja,[],[],[],93,169,875,['まいにちチクショー'],[],https://twitter.com/dayukoume/status/1273827665607188481,False,,0,,,,,,,,[],,,,
